"status","bed","bath","acre_lot","city","state","zip_code","house_size","price"
"for_sale",5,2,0.25,"Morovis","Puerto Rico",687,1620,60000
"for_sale",3.70101265822784,2.49459473852367,13.613473315734,"Morovis","Puerto Rico",687,2180.08173730064,70000
"for_sale",3.70101265822784,2.49459473852367,22,"Morovis","Puerto Rico",687,2180.08173730064,1320000
"for_sale",3.70101265822784,2.49459473852367,2.97,"Morovis","Puerto Rico",687,2180.08173730064,75000
"for_sale",3,2,0.15,"Arecibo","Puerto Rico",688,1108,115000
"for_sale",3,2,0.44,"Sabana Hoyos","Puerto Rico",688,1200,135000
"for_sale",3.70101265822784,2.49459473852367,18.28,"Arecibo","Puerto Rico",688,2180.08173730064,279000
"for_sale",3.70101265822784,2.49459473852367,0.38,"Sabana Hoyos","Puerto Rico",688,2180.08173730064,49900
"for_sale",3.70101265822784,2.49459473852367,27.18,"Arecibo","Puerto Rico",688,2180.08173730064,1900000
"for_sale",3,2,13.613473315734,"Vega Alta","Puerto Rico",692,1896,375000
"for_sale",3,2,0.07,"Vega Alta","Puerto Rico",692,1150,125000
"for_sale",3,3,0.11,"Vega Alta","Puerto Rico",692,1626,270000
"for_sale",3,3,13.613473315734,"Vega Alta","Puerto Rico",692,1800,345000
"for_sale",4,5,0.72,"Vega Alta","Puerto Rico",692,5460,659000
"for_sale",3,2,13.613473315734,"Vega Alta","Puerto Rico",692,1500,325000
"for_sale",3,2,0.03,"Vega Alta","Puerto Rico",692,1564,475000
"for_sale",4,4,13.613473315734,"Vega Alta","Puerto Rico",692,2200,480000
"for_sale",7,6,0.25,"Vega Alta","Puerto Rico",692,4072,695000
"for_sale",3,2,0.09,"Catano","Puerto Rico",692,1007,154150
"for_sale",3,3,0.49,"Vega Alta","Puerto Rico",692,3600,1300000
"for_sale",4,2,0.09,"Catano","Puerto Rico",692,1639,185000
"for_sale",4,3,0.11,"Vega Alta","Puerto Rico",692,2800,715000
"for_sale",3.70101265822784,2.49459473852367,29.13,"Vega Alta","Puerto Rico",692,2180.08173730064,325000
"for_sale",3.70101265822784,2.49459473852367,0.56,"Vega Alta","Puerto Rico",692,2180.08173730064,450000
"for_sale",3.70101265822784,2.49459473852367,20,"Vega Alta","Puerto Rico",692,2180.08173730064,5e+06
"for_sale",3,1,13.613473315734,"Vega Baja","Puerto Rico",693,2180.08173730064,50000
"for_sale",4,2,0.11,"Toa Alta","Puerto Rico",693,2030,182000
"for_sale",3,2,0.38,"Vega Baja","Puerto Rico",693,982,185000
"for_sale",4,3,0.14,"Vega Baja","Puerto Rico",693,1960,3e+05
"for_sale",3,4,0.03,"Vega Baja","Puerto Rico",693,1605,225000
"for_sale",4,3,0.1,"Vega Baja","Puerto Rico",693,1975,125000
"for_sale",3,2,0.23,"Vega Baja","Puerto Rico",693,2180.08173730064,215000
"for_sale",4,3,13.613473315734,"Vega Baja","Puerto Rico",693,1334,205000
"for_sale",6,6,0.45,"San German","Puerto Rico",683,4500,647900
"for_sale",3.70101265822784,2.49459473852367,10,"San German","Puerto Rico",683,2180.08173730064,155000
"for_sale",3.70101265822784,2.49459473852367,0.26,"San German","Puerto Rico",683,2180.08173730064,110000
"for_sale",4,2,0.09,"Vega Baja","Puerto Rico",694,1116,105000
"for_sale",9,3,0.01,"Yauco","Puerto Rico",698,2180.08173730064,79900
"for_sale",3,2,0.07,"San Juan","Puerto Rico",698,1100,220000
"for_sale",3,1,13.613473315734,"Yauco","Puerto Rico",698,2180.08173730064,59900
"for_sale",5,1,13.613473315734,"Yauco","Puerto Rico",698,2180.08173730064,59900
"for_sale",3,2,13.613473315734,"Yauco","Puerto Rico",698,2180.08173730064,89900
"for_sale",3.70101265822784,2.49459473852367,614.99,"Yauco","Puerto Rico",698,2180.08173730064,32500
"for_sale",3.70101265822784,2.49459473852367,40,"Yauco","Puerto Rico",698,2180.08173730064,4e+06
"for_sale",3.70101265822784,2.49459473852367,0.2,"Yauco","Puerto Rico",698,2180.08173730064,144000
"for_sale",3.70101265822784,2.49459473852367,0.2,"Yauco","Puerto Rico",698,2180.08173730064,37000
"for_sale",5,2,0.1,"Guaynabo","Puerto Rico",965,1655,59900
"for_sale",5,3,0.07,"San Juan","Puerto Rico",921,2100,189000
"for_sale",4,2,0.09,"Guayama","Puerto Rico",784,852,75000
"for_sale",3,2,0.09,"Guaynabo","Puerto Rico",969,1250,195000
"for_sale",3,2,0.1,"Caguas","Puerto Rico",725,1086,144900
"for_sale",3,1,13.613473315734,"San Juan","Puerto Rico",924,906,79900
"for_sale",4,2,0.07,"San Juan","Puerto Rico",924,1224,120000
"for_sale",3,2,0.33,"Gurabo","Puerto Rico",794,1190,204000
"for_sale",4,3,0.3,"San Juan","Puerto Rico",926,1500,174900
"for_sale",4,2,0.1,"Aguas Buenas","Puerto Rico",703,3138,225000
"for_sale",3,1,0.06,"Caguas","Puerto Rico",727,850,150000
"for_sale",3,2,0.14,"San Lorenzo","Puerto Rico",754,2330,240000
"for_sale",3,2,13.613473315734,"San Juan","Puerto Rico",924,1105,94000
"for_sale",3,2,0.42,"Gurabo","Puerto Rico",778,2000,295000
"for_sale",3,2,0.08,"Caguas","Puerto Rico",725,1150,152000
"for_sale",6,4,0.37,"Bayamon","Puerto Rico",956,2451,240000
"for_sale",7,5,0.08,"San Juan","Puerto Rico",920,2000,210000
"for_sale",3,2,13.613473315734,"Guaynabo","Puerto Rico",965,1500,255000
"for_sale",3,2,0.07,"Bayamon","Puerto Rico",956,750,104000
"for_sale",4,2,0.16,"Guaynabo","Puerto Rico",927,2528,550000
"for_sale",4,2,0.1,"San Juan","Puerto Rico",926,1321,150000
"for_sale",3,2,13.613473315734,"Guaynabo","Puerto Rico",969,1566,189999
"for_sale",3,1,0.09,"Guaynabo","Puerto Rico",969,1000,185000
"for_sale",4,3,0.05,"San Juan","Puerto Rico",926,1312,188000
"for_sale",7,6,1.08,"San Juan","Puerto Rico",969,7246,3200000
"for_sale",4,2,0.31,"Cayey","Puerto Rico",737,3300,475000
"for_sale",3,1,13.613473315734,"San Juan","Puerto Rico",921,673,135000
"for_sale",3,1,13.613473315734,"San Juan","Puerto Rico",926,889,122900
"for_sale",6,7,0.26,"Guaynabo","Puerto Rico",966,7037,3e+06
"for_sale",2,1,0.1,"Bayamon","Puerto Rico",956,730,156000
"for_sale",5,5,0.32,"San Juan","Puerto Rico",927,6000,2275000
"for_sale",3,2,0.14,"San Juan","Puerto Rico",921,1569,350000
"for_sale",4,2,0.15,"Guaynabo","Puerto Rico",966,2000,650000
"for_sale",3,2,13.613473315734,"Guaynabo","Puerto Rico",969,1551,365000
"for_sale",3,2,13.613473315734,"San Juan","Puerto Rico",926,1340,175000
"for_sale",4,3,0.16,"Guaynabo","Puerto Rico",969,3540,598000
"for_sale",5,4,0.25,"San Juan","Puerto Rico",926,3123,2e+06
"for_sale",4,3,0.27,"Aibonito","Puerto Rico",705,2180.08173730064,325000
"for_sale",4,3,0.27,"Aibonito","Puerto Rico",705,2500,325000
"for_sale",3.70101265822784,2.49459473852367,0.01,"Aibonito","Puerto Rico",705,2180.08173730064,695000
"for_sale",4,1,0.14,"Bayamon","Puerto Rico",956,1100,70000
"for_sale",2,2,0.04,"Guayama","Puerto Rico",784,749,55000
"for_sale",3,1,0.06,"Caguas","Puerto Rico",725,868,69000
"for_sale",4,2,0.12,"Guayama","Puerto Rico",784,1500,125000
"for_sale",2,1,0.12,"Cayey","Puerto Rico",736,600,63900
"for_sale",4,2,0.58,"Cidra","Puerto Rico",739,1294,105000
"for_sale",5,2,0.09,"Arroyo","Puerto Rico",714,1500,85000
"for_sale",4,2,0.11,"Guayama","Puerto Rico",784,1564,105000
"for_sale",5,4,1.4,"Bayamon","Puerto Rico",956,4956,1200000
"for_sale",3,2,3.6,"Cidra","Puerto Rico",639,2364,225000
"for_sale",4,2,0.59,"Aguas Buenas","Puerto Rico",703,2000,235000
"for_sale",3,2,13.613473315734,"Caguas","Puerto Rico",725,1625,159000
"for_sale",3,2,28.99,"Patillas","Puerto Rico",723,2396,6e+05
"for_sale",4,3,0.11,"Caguas","Puerto Rico",727,2780,485000
"for_sale",3,2,0.1,"Patillas","Puerto Rico",723,921,79000
"for_sale",7,6,0.97,"Cidra","Puerto Rico",739,2049,350000
"for_sale",4,4,0.14,"Caguas","Puerto Rico",727,3311,675000
"for_sale",3,1,0.08,"Caguas","Puerto Rico",725,1000,120000
"for_sale",3,2,0.5,"Bayamon","Puerto Rico",961,1894,5e+05
"for_sale",7,4,0.5,"Guaynabo","Puerto Rico",969,3673,650000
"for_sale",3,1,0.05,"Aguas Buenas","Puerto Rico",703,950,54500
"for_sale",2,1,0.07,"Aguas Buenas","Puerto Rico",703,683,77500
"for_sale",4,3,0.25,"Aguas Buenas","Puerto Rico",703,2440,285000
"for_sale",5,2,0.49,"Aguas Buenas","Puerto Rico",703,3400,695000
"for_sale",3,3,0.08,"Carolina","Puerto Rico",982,1056,60000
"for_sale",6,6,0.08,"Bayamon","Puerto Rico",957,1811,94900
"for_sale",6,3,0.08,"Toa Alta","Puerto Rico",953,1382,120000
"for_sale",4,1,0.09,"Loiza","Puerto Rico",772,1320,75000
"for_sale",4,3,0.43,"Gurabo","Puerto Rico",778,3171,253000
"for_sale",3,2,13.613473315734,"Toa Baja","Puerto Rico",949,2572,128000
"for_sale",3,1,0.08,"Carolina","Puerto Rico",985,1776,130900
"for_sale",7,6,0.06,"Carolina","Puerto Rico",985,3000,164000
"for_sale",3,2,13.613473315734,"Carolina","Puerto Rico",987,700,90000
"for_sale",2,2,13.613473315734,"Guaynabo","Puerto Rico",966,709,135000
"for_sale",3,2,0.09,"Gurabo","Puerto Rico",778,2100,260000
"for_sale",12,9,0.18,"Bayamon","Puerto Rico",959,850,450000
"for_sale",1,1,13.613473315734,"San Juan","Puerto Rico",920,596,125000
"for_sale",1,1,13.613473315734,"San Juan","Puerto Rico",907,664,191000
"for_sale",3.70101265822784,1,13.613473315734,"San Juan","Puerto Rico",926,557,325000
"for_sale",2,3,13.613473315734,"San Juan","Puerto Rico",912,1600,1200000
"for_sale",1,1,0.07,"San Juan","Puerto Rico",995,4180,410000
"for_sale",4,2,0.42,"Maunabo","Puerto Rico",707,1289,73500
"for_sale",3,2,882,"Maunabo","Puerto Rico",707,1159,175000
"for_sale",3,2,13.613473315734,"Maunabo","Puerto Rico",707,1159,155000
"for_sale",3,2,13.613473315734,"Maunabo","Puerto Rico",707,1098,150000
"for_sale",3,2,0.29,"Maunabo","Puerto Rico",707,1068,110000
"for_sale",3,2,13.47,"Maunabo","Puerto Rico",707,1159,2e+05
"for_sale",2,1,0.41,"Maunabo","Puerto Rico",707,650,99900
"for_sale",4,2,0.09,"Maunabo","Puerto Rico",707,1800,210000
"for_sale",4,3,0.29,"Maunabo","Puerto Rico",707,2300,385000
"for_sale",3.70101265822784,2.49459473852367,4.9,"Maunabo","Puerto Rico",707,2180.08173730064,149900
"for_sale",4,2,0.05,"Humacao","Puerto Rico",791,1443,63000
"for_sale",3,3,0.42,"San Lorenzo","Puerto Rico",754,997,86000
"for_sale",4,2,0.16,"Humacao","Puerto Rico",791,1516,67500
"for_sale",3,1,0.05,"Yabucoa","Puerto Rico",767,900,56400
"for_sale",3,2,0.07,"Naguabo","Puerto Rico",718,890,79000
"for_sale",3,2,282.71,"San Lorenzo","Puerto Rico",754,1295,130000
"for_sale",3,2,0.09,"Las Piedras","Puerto Rico",771,1170,122000
"for_sale",4,3,0.78,"Las Piedras","Puerto Rico",771,3500,290000
"for_sale",3,1,0.06,"Humacao","Puerto Rico",791,799,78000
"for_sale",3,2,0.07,"Yabucoa","Puerto Rico",767,849,85000
"for_sale",3,2,0.17,"Humacao","Puerto Rico",791,1044,136000
"for_sale",3,1,0.07,"Humacao","Puerto Rico",741,841,60000
"for_sale",3,2,0.5,"Humacao","Puerto Rico",791,1201,175000
"for_sale",3,2,13.613473315734,"Humacao","Puerto Rico",791,2060,325000
"for_sale",4,3,0.19,"Humacao","Puerto Rico",791,2183,879000
"for_sale",3,3,0.06,"Humacao","Puerto Rico",791,2200,575000
"for_sale",4,4,0.31,"Caguas","Puerto Rico",726,3947,769000
"for_sale",1,2,13.613473315734,"Humacao","Puerto Rico",791,1011,350000
"for_sale",2,2,13.613473315734,"Humacao","Puerto Rico",971,1141,640000
"for_sale",3,2,13.613473315734,"Humacao","Puerto Rico",791,1572,405000
"for_sale",3,3,13.613473315734,"Humacao","Puerto Rico",791,2127,635000
"for_sale",3.70101265822784,2.49459473852367,0.46,"Gurabo","Puerto Rico",778,2180.08173730064,125000
"for_sale",3.70101265822784,2.49459473852367,0.68,"Humacao","Puerto Rico",791,2180.08173730064,350000
"for_sale",3,1,0.17,"Arroyo","Puerto Rico",714,870,43000
"for_sale",5,2,0.08,"Arroyo","Puerto Rico",714,1393,63900
"for_sale",3,1,0.08,"Arroyo","Puerto Rico",714,900,66500
"for_sale",4,1,0.09,"Arroyo","Puerto Rico",714,900,59100
"for_sale",3,2,0.04,"Bayamon","Puerto Rico",956,1156,110000
"for_sale",3,1,0.1,"Bayamon","Puerto Rico",956,1000,149000
"for_sale",3,1,0.08,"Toa Alta","Puerto Rico",953,900,149900
"for_sale",3,3,0.09,"Ponce","Puerto Rico",715,4300,499999
"for_sale",3.70101265822784,2.49459473852367,0.08,"Ponce","Puerto Rico",715,2180.08173730064,37000
"for_sale",3,1,0.09,"Salinas","Puerto Rico",751,870,49900
"for_sale",3.70101265822784,2.49459473852367,18.82,"Santa Isabel","Puerto Rico",757,2180.08173730064,405000
"for_sale",3,2,0.05,"Ponce","Puerto Rico",716,860,126300
"for_sale",5,3,0.32,"Naguabo","Puerto Rico",716,1604,150000
"for_sale",4,3,13.613473315734,"Ponce","Puerto Rico",716,3611,859000
"for_sale",3.70101265822784,2.49459473852367,0.81,"Ponce","Puerto Rico",716,2180.08173730064,225000
"for_sale",2,2,102.07,"Ponce","Puerto Rico",717,2180.08173730064,150000
"for_sale",3,3,13.613473315734,"Ponce","Puerto Rico",717,2180.08173730064,250000
"for_sale",8,10,0.14,"Ponce","Puerto Rico",717,6154,875000
"for_sale",3,1,0.01,"Ponce","Puerto Rico",717,822,168000
"for_sale",3,3,2.89,"Ponce","Puerto Rico",717,2400,220000
"for_sale",3.70101265822784,2.49459473852367,6,"Ponce","Puerto Rico",717,2180.08173730064,89000
"for_sale",3.70101265822784,2.49459473852367,1.81,"Ponce","Puerto Rico",717,2180.08173730064,750000
"for_sale",3.70101265822784,2.49459473852367,0.86,"Ponce","Puerto Rico",717,2180.08173730064,190000
"for_sale",3,1,0.06,"Naguabo","Puerto Rico",718,2723,70000
"for_sale",10,5,0.12,"Naguabo","Puerto Rico",718,1582,75000
"for_sale",2,1,0.13,"Naguabo","Puerto Rico",718,741,51700
"for_sale",3,2,1.03,"Naguabo","Puerto Rico",718,1977,135450
"for_sale",3,2,0.06,"Naguabo","Puerto Rico",718,1019,40000
"for_sale",3,2,1.09,"Naguabo","Puerto Rico",718,2229,385000
"for_sale",4,2,0.25,"Naguabo","Puerto Rico",718,3600,499950
"for_sale",4,4,0.49,"Naguabo","Puerto Rico",718,1631,499000
"for_sale",3,2,0.52,"Naguabo","Puerto Rico",718,2300,550000
"for_sale",3.70101265822784,2.49459473852367,30.4,"Naguabo","Puerto Rico",718,2180.08173730064,3e+05
"for_sale",3.70101265822784,2.49459473852367,0.17,"Naguabo","Puerto Rico",718,2180.08173730064,50000
"for_sale",2,1,40.8,"Naguabo","Puerto Rico",718,900,1500000
"for_sale",3.70101265822784,2.49459473852367,53,"Naguabo","Puerto Rico",718,2180.08173730064,1600000
"for_sale",3.70101265822784,2.49459473852367,194.22,"Naguabo","Puerto Rico",718,2180.08173730064,3e+06
"for_sale",3,2,0.46,"Naranjito","Puerto Rico",719,1318,50000
"for_sale",2,1,0.97,"Naranjito","Puerto Rico",719,1500,55000
"for_sale",2,1,13.613473315734,"Toa Baja","Puerto Rico",949,900,77000
"for_sale",4,2,0.03,"Toa Baja","Puerto Rico",949,1111,125000
"for_sale",2,1,13.613473315734,"San Juan","Puerto Rico",901,565,280000
"for_sale",3,2,13.613473315734,"San Juan","Puerto Rico",907,2000,3700000
"for_sale",1,1,13.613473315734,"San Juan","Puerto Rico",901,1300,636000
"for_sale",2,2,13.613473315734,"San Juan","Puerto Rico",911,1780,3300000
"for_sale",4,2,0.09,"Trujillo Alto","Puerto Rico",976,2329,71900
"for_sale",2,1,0.12,"Cidra","Puerto Rico",739,1000,50000
"for_sale",3,3,0.07,"Bayamón","Puerto Rico",959,1115,65000
"for_sale",5,2,0.04,"Guayama","Puerto Rico",784,1800,53000
"for_sale",3,2,0.08,"Bayamon","Puerto Rico",956,1050,85000
"for_sale",3,1,13.613473315734,"Bayamon","Puerto Rico",956,835,70000
"for_sale",4,3,0.1,"Cidra","Puerto Rico",739,1750,135000
"for_sale",4,2,0.08,"Humacao","Puerto Rico",791,1000,81700
"for_sale",3,2,0,"Gurabo","Puerto Rico",778,1409,110000
"for_sale",3,2,0.13,"Patillas","Puerto Rico",723,1326,72600
"for_sale",3,2,13.613473315734,"Caguas","Puerto Rico",725,1071,73000
"for_sale",6,4,0.14,"Caguas","Puerto Rico",727,2499,340000
"for_sale",3,2,13.613473315734,"San Juan","Puerto Rico",956,1163,196000
"for_sale",3,2,13.613473315734,"San Juan","Puerto Rico",918,1549,169000
"for_sale",3,2,0.1,"San Juan","Puerto Rico",926,1388,182995
"for_sale",3,2,13.613473315734,"Guaynabo","Puerto Rico",969,1900,335000
"for_sale",3,2,13.613473315734,"Carolina","Puerto Rico",987,2168,165000
"for_sale",2,2,13.613473315734,"Trujillo Alto","Puerto Rico",976,939,1e+05
"for_sale",4,3,0.32,"San Juan","Puerto Rico",926,2500,224995
"for_sale",3.70101265822784,2.49459473852367,12.14,"San Juan","Puerto Rico",926,2180.08173730064,5e+05
"for_sale",3.70101265822784,2.49459473852367,5.9,"Cidra","Puerto Rico",739,2180.08173730064,165000
"for_sale",3.70101265822784,2.49459473852367,0.99,"Bayamon","Puerto Rico",957,2180.08173730064,90000
"for_sale",3.70101265822784,2.49459473852367,417.58,"Guayama","Puerto Rico",784,2180.08173730064,5500000
"for_sale",3.70101265822784,2.49459473852367,21.76,"San Lorenzo","Puerto Rico",754,2180.08173730064,750000
"for_sale",3.70101265822784,2.49459473852367,2.35,"Guaynabo","Puerto Rico",970,2180.08173730064,55500
"for_sale",3.70101265822784,2.49459473852367,78.66,"Yabucoa","Puerto Rico",767,2180.08173730064,380000
"for_sale",3.70101265822784,2.49459473852367,29,"Salinas","Puerto Rico",751,2180.08173730064,1356000
"for_sale",4,3,1,"Toa Alta","Puerto Rico",953,2396,163600
"for_sale",3,1,0.07,"Trujillo Alto","Puerto Rico",976,800,90800
"for_sale",3,2,0.21,"Toa Alta","Puerto Rico",953,1000,73000
"for_sale",10,4,0.08,"San Juan","Puerto Rico",915,2905,175000
"for_sale",4,2,0.09,"Carolina","Puerto Rico",983,1072,119000
"for_sale",3,2,13.613473315734,"Toa Alta","Puerto Rico",953,1111,75100
"for_sale",3,1,13.613473315734,"San Juan","Puerto Rico",969,2180.08173730064,82000
"for_sale",3.70101265822784,2.49459473852367,0.28,"Yabucoa","Puerto Rico",767,2180.08173730064,47000
"for_sale",3,2,0.13,"Santa Isabel","Puerto Rico",757,2198,210000
"for_sale",3,1,13.613473315734,"Salinas","Puerto Rico",751,700,75000
"for_sale",3,2,0.57,"Guayama","Puerto Rico",784,1000,67000
"for_sale",3,2,0.07,"Guayama","Puerto Rico",784,1264,95000
"for_sale",4,5,0.37,"Yabucoa","Puerto Rico",767,4902,3e+05
"for_sale",4,1,0.36,"Bayamon","Puerto Rico",956,1071,81000
"for_sale",4,3,0.36,"Toa Alta","Puerto Rico",953,2180.08173730064,146995
"for_sale",3,2,13.613473315734,"Guaynabo","Puerto Rico",969,1436,185000
"for_sale",3,3,13.613473315734,"Guaynabo","Puerto Rico",969,2080,180000
"for_sale",7,3,0.06,"Caguas","Puerto Rico",725,1410,67000
"for_sale",4,2,0.34,"San Lorenzo","Puerto Rico",754,1100,185000
"for_sale",3,1,0.06,"Caguas","Puerto Rico",725,2447,97000
"for_sale",3,1,0.12,"Bayamon","Puerto Rico",957,810,85800
"for_sale",3,2,0.09,"Cidra","Puerto Rico",739,920,118000
"for_sale",3,1,0.3,"San Juan","Puerto Rico",924,900,93300
"for_sale",3,2,0.04,"Bayamon","Puerto Rico",956,1039,79000
"for_sale",6,5,0.14,"Juncos","Puerto Rico",777,2790,93500
"for_sale",3,2,13.613473315734,"Caguas","Puerto Rico",725,1100,83100
"for_sale",3,3,0.17,"Cidra","Puerto Rico",739,14000,98400
"for_sale",4,2,0.09,"San Juan","Puerto Rico",926,1000,145000
"for_sale",3,2,13.613473315734,"Guaynabo","Puerto Rico",969,1500,148000
"for_sale",3,3,0.74,"Juncos","Puerto Rico",777,2200,250000
"for_sale",7,6,0.54,"Guaynabo","Puerto Rico",969,7920,2985000
"for_sale",6,3,0.09,"Bayamón","Puerto Rico",959,1764,165000
"for_sale",3.70101265822784,2.49459473852367,0.12,"Guayama","Puerto Rico",784,2180.08173730064,25000
"for_sale",5,5,0.25,"Guaynabo","Puerto Rico",969,4120,1350000
"for_sale",3.70101265822784,2.49459473852367,35.11,"Salinas","Puerto Rico",751,2180.08173730064,357000
"for_sale",3.70101265822784,2.49459473852367,5.16,"Cayey","Puerto Rico",736,2180.08173730064,269000
"for_sale",3.70101265822784,2.49459473852367,0.25,"Cayey","Puerto Rico",736,2180.08173730064,90000
"for_sale",3.70101265822784,2.49459473852367,2.05,"Toa Alta","Puerto Rico",953,2180.08173730064,585000
"for_sale",3.70101265822784,2.49459473852367,0.75,"Guaynabo","Puerto Rico",969,2180.08173730064,198000
"for_sale",3.70101265822784,2.49459473852367,150,"Gurabo","Puerto Rico",778,2180.08173730064,2850000
"for_sale",3,2,0.27,"Bayamon","Puerto Rico",959,1390,118800
"for_sale",6,4,0.25,"Bayamon","Puerto Rico",961,2705,127600
"for_sale",3,2,0.15,"Bayamon","Puerto Rico",957,1197,110000
"for_sale",7,3,0.09,"Caguas","Puerto Rico",925,2087,85000
"for_sale",2,1,13.613473315734,"Bayamon","Puerto Rico",956,699,65000
"for_sale",7,4,0.12,"Cayey","Puerto Rico",736,3800,210000
"for_sale",4,3,0.16,"Guaynabo","Puerto Rico",969,2308,319900
"for_sale",3,2,13.613473315734,"Guaynabo","Puerto Rico",969,1285,150000
"for_sale",3.70101265822784,2.49459473852367,3.88,"Cayey","Puerto Rico",736,2180.08173730064,65000
"for_sale",3,2,0.11,"Guaynabo","Puerto Rico",969,1896,265000
"for_sale",3,2,13.613473315734,"Bayamon","Puerto Rico",957,1300,117500
"for_sale",3.70101265822784,2.49459473852367,0.32,"Caguas","Puerto Rico",725,2180.08173730064,50000
"for_sale",3,1,13.613473315734,"Caguas","Puerto Rico",725,907,89000
"for_sale",3,2,0.06,"Toa Alta","Puerto Rico",NA,1126,110100
"for_sale",5,5,0.13,"Guaynabo","Puerto Rico",969,3240,550000
"for_sale",3,2,13.613473315734,"Bayamon","Puerto Rico",961,1453,135000
"for_sale",2,1,0.07,"Caguas","Puerto Rico",725,953,110000
"for_sale",7,5,0.5,"Caguas","Puerto Rico",725,3312,302400
"for_sale",4,3,13.613473315734,"Guaynabo","Puerto Rico",969,1660,210000
"for_sale",3,2,13.613473315734,"Bayamon","Puerto Rico",956,1224,135000
"for_sale",3,2,0.13,"Bayamon","Puerto Rico",956,1300,127000
"for_sale",3.70101265822784,2.49459473852367,0.58,"Caguas","Puerto Rico",725,2180.08173730064,18900
"for_sale",3,1,0.09,"Caguas","Puerto Rico",725,920,142500
"for_sale",3,2,13.613473315734,"Guaynabo","Puerto Rico",969,952,115000
"for_sale",6,3,0.25,"San Juan","Puerto Rico",926,5700,1750000
"for_sale",3.70101265822784,2.49459473852367,6.02,"San Juan","Puerto Rico",926,2180.08173730064,498000
"for_sale",3.70101265822784,2.49459473852367,0.28,"Caguas","Puerto Rico",727,2180.08173730064,60000
"for_sale",3.70101265822784,2.49459473852367,3.22,"San Lorenzo","Puerto Rico",754,2180.08173730064,90000
"for_sale",5,2,0.97,"San Juan","Puerto Rico",926,3500,9e+05
"for_sale",3.70101265822784,2.49459473852367,0.73,"San Juan","Puerto Rico",926,2180.08173730064,325000
"for_sale",3.70101265822784,2.49459473852367,0.8,"Guaynabo","Puerto Rico",971,2180.08173730064,85000
"for_sale",3.70101265822784,2.49459473852367,41.71,"Gurabo","Puerto Rico",778,2180.08173730064,645000
"for_sale",3.70101265822784,2.49459473852367,31.16,"Cayey","Puerto Rico",737,2180.08173730064,250000
"for_sale",3.70101265822784,2.49459473852367,74.84,"Gurabo","Puerto Rico",778,2180.08173730064,950000
"for_sale",3.70101265822784,2.49459473852367,0.31,"Guaynabo","Puerto Rico",971,2180.08173730064,140000
"for_sale",3.70101265822784,2.49459473852367,4.97,"Caguas","Puerto Rico",726,2180.08173730064,3400000
"for_sale",3,2,0.3,"Caguas","Puerto Rico",725,1777,66000
"for_sale",3,2,0.67,"Yabucoa","Puerto Rico",767,857,75100
"for_sale",3,1,0.8,"Guayama","Puerto Rico",784,952,75000
"for_sale",4,4,0.09,"Caguas","Puerto Rico",725,1280,105000
"for_sale",3,2,0.97,"Gurabo","Puerto Rico",778,906,76000
"for_sale",3,1,0.1,"Guayama","Puerto Rico",784,800,67000
"for_sale",6,3,0.22,"Bayamon","Puerto Rico",956,1240,195000
"for_sale",3,5,0.39,"Bayamon","Puerto Rico",959,2608,295000
"for_sale",11,5,1.34,"Cayey","Puerto Rico",736,2100,220000
"for_sale",3,2,0.13,"Patillas","Puerto Rico",723,900,49000
"for_sale",4,2,0.08,"Bayamon","Puerto Rico",956,1822,83500
"for_sale",8,5,0.08,"Bayamon","Puerto Rico",956,2364,149000
"for_sale",3,2,0.1,"Cayey","Puerto Rico",736,1450,149000
"for_sale",4,2,0.48,"Guaynabo","Puerto Rico",965,1700,285000
"for_sale",3,2,13.613473315734,"Guaynabo","Puerto Rico",969,1102,120600
"for_sale",5,3,0.37,"Bayamón","Puerto Rico",957,3154,495000
"for_sale",3,3,0.1,"Cayey","Puerto Rico",736,1700,190000
"for_sale",4,2,0.08,"Bayamon","Puerto Rico",959,1480,175000
"for_sale",4,2,0.09,"Bayamon","Puerto Rico",956,1254,104200
"for_sale",3,2,13.613473315734,"Toa Alta","Puerto Rico",953,1318,105100
"for_sale",3,2,0.29,"Caguas","Puerto Rico",725,1152,110100
"for_sale",4,2,0.08,"Guayama","Puerto Rico",784,1050,106000
"for_sale",6,3,0.08,"Bayamon","Puerto Rico",956,1625,125000
"for_sale",3,1,13.613473315734,"Caguas","Puerto Rico",727,892,78000
"for_sale",5,3,0.5,"Guaynabo","Puerto Rico",966,5600,1800000
"for_sale",5,4,0.89,"Cayey","Puerto Rico",736,6000,1500000
"for_sale",3.70101265822784,2.49459473852367,0.1,"Guayama","Puerto Rico",784,2180.08173730064,28500
"for_sale",3,1,13.613473315734,"San Juan","Puerto Rico",926,850,89000
"for_sale",4,3,0.12,"Guaynabo","Puerto Rico",966,1700,410000
"for_sale",3.70101265822784,2.49459473852367,15.64,"Cayey","Puerto Rico",736,2180.08173730064,1300000
"for_sale",3.70101265822784,2.49459473852367,0.67,"Guaynabo","Puerto Rico",969,2180.08173730064,110000
"for_sale",3.70101265822784,2.49459473852367,0.26,"Cidra","Puerto Rico",739,2180.08173730064,50000
"for_sale",3.70101265822784,2.49459473852367,8.9,"San Juan","Puerto Rico",928,2180.08173730064,3e+05
"for_sale",3.70101265822784,2.49459473852367,0.97,"Cayey","Puerto Rico",737,2180.08173730064,83000
